EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status.................................,
2651028,1,1/9/1989,1,80,260.4,13,11,1,1,1,,,24,0,0,0,0,0,3,19.3,30,10,12,13.1,80,18,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1990,1,47.8,189,15,8,1,1,1,,,0,0,7,0,4.5,0,0,0,0,0,0,0,0,40,47.8,0,0,14.7,10,33,0,0,0,0,0,0,32,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1990,1,90,221.2,19,7,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25.3,30,90,0,0,0,0,0,11.1,0,30,14.8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1990,1,35,202.3,6,13,1,1,1,,,11.9,0,0,15.5,0,35,25,0,0,0,0,20.6,25,0,0,0,0,0,6.4,10,2.2,14,10.2,0,0,0,0,0,10,16.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1990,1,26.5,181.2,1,13,1,1,1,,,26.5,0,0,0,0,0,0,18.7,10,8.8,0,16.8,13.2,14,22,10,22,14,0,0,0,0,3,0,0,0,0,0,0,2.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1990,1,33.5,172.6,9,12,1,1,1,,,13.4,9,3,12.3,0,0,8,7.8,33.5,0,0,0,0,0,18,6.3,0,25,26,0,0,0,0,0,0,10.3,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1990,1,51.2,129.1,3,5,1,1,1,,,0,0,51.2,0,0,0,0,0,0,0,0,21.4,40,0,0,0,0,0,0,0,0,0,6.5,10,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1991,1,64,195.1,10,9,1,1,1,,,0,10,10.5,7,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,26,0,14.5,0,30,0,0,0,27.1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1991,1,11,32.1,1,4,1,1,1,,,11,0,0,0,10,0,0,6.3,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1991,1,46.7,102.8,18,6,1,1,1,,,11,27,0,0,0,0,0,6,0,8.1,0,4,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1992,1,40.5,91.8,9,10,1,1,1,,,0,0,0,0.3,0,0,0,0,40.5,0,1.1,0,0,0,0,0,0,0,0,0,0,4,12.6,0,11,2.1,0.6,0,0,9.1,10.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1992,1,36.4,158.8,2,20,1,1,1,,,9.1,36.4,3.5,0.4,8.3,2.4,0,0.3,3.4,0,4.3,5.1,0,0,0,1.9,8.2,4.9,4.1,0,0,0,8.6,20.6,9.1,1.1,24.3,2.8,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,..
2651028,1,1/3/1992,1,40.3,203,10,19,1,1,1,,,0,0,3.4,14.3,0,0,9,21.2,1.9,40.3,8.4,0,0,0,8.9,0,4,0.5,23,7.7,0,0,10.4,0,19,1.5,16.8,3.4,4.5,0,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1992,1,46.4,109.9,13,8,1,1,1,,,0,0,0,0,0,0,29,0,0,0,0,2.8,46.4,0,0,0,0,0,0,8.9,0,0,0,3.4,0,2.6,0,0,2.5,14.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1992,1,102.7,459.6,29,16,1,1,1,,,10.5,10.3,1.3,0,0,0,0,0,2.5,0,0,14.5,19.4,0,0,1.8,0,39.8,0,0,0,11,60,0,0,1.7,79.3,80.9,102.7,16.8,7.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1992,1,88.4,186,30,10,1,1,1,,,0,0,0,0.3,0.7,11.2,1.2,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.3,0,0,0,5.3,22.5,88.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1992,1,45.3,182.7,6,12,1,1,1,,,26.5,33,0,1.5,0,45.3,0,0,0,0,0,0,0,0,5.7,12.2,0,11.7,12,0,0,12.8,0,0,0,6.7,11,0,0,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1992,1,37.5,170.9,11,12,1,1,1,,,13.7,4.9,0,0.2,0,0,0,0,11.1,9.7,37.5,12.9,0,0,0,0,0,20.3,9.9,0,0,0,21,0,0,0,0,0,5,0,24.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1992,1,45.5,134.6,25,11,1,1,1,,,0,20.2,7.2,0,0,0,0,0,0,0,6.8,10,7.6,0.8,2.6,0,0,15.1,13.1,0,0,0,0,5.7,45.5,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1993,1,67.5,153.7,30,11,1,1,1,,,0.6,5.8,2.2,3.3,0,0,15.2,0,0,0,14,9,0,0,0,0,3,30.4,2.7,0,0,0,0,0,0,0,0,0,0,67.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1993,1,6.1,10.4,19,4,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.7,6.1,0,0,0,0,2.9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1993,1,58.2,224.5,24,12,1,1,1,,,0.5,0.2,0,0,0,0,0,0,7,0,0,0,0,7.6,12.4,18.7,0,0,31,3.3,37.1,11.1,37.4,58.2,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1993,1,40.2,152.4,2,11,1,1,1,,,11,40.2,34.7,7.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,2.9,6.6,0,15.4,0,3.1,10,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1993,1,23.3,91.2,7,9,1,1,1,,,1.3,5.4,0,0,0,12.5,23.3,0,0,0,0,0,4,0.8,0,0,15.6,23.3,0,0,0,0,0,0,0,5,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1993,1,39.4,171.5,2,13,1,1,1,,,0,39.4,0,0,0,0,1.9,19.7,15.5,6.9,0.2,0,0,29.5,7.1,3.2,0,0,0,29.3,0,0,0,0,0,0,0,8.8,5.8,4.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1994,1,14.1,53.4,27,10,1,1,1,,,0,0,0,0,0,0,0,0,0,1.2,2.8,0,0,0,3.4,0,0,9.5,7.3,0,0,0,0,0,3,0.6,14.1,0,0,0.3,11.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1994,1,65,290.8,12,20,1,1,1,,,14.2,0,0,7.4,16.3,8.5,17.5,4.3,0.4,15,9.6,65,14.2,6.7,18.2,0,0,27.4,22.6,8.2,29.5,0,0.5,3,2.3,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1994,1,21.7,58.9,2,7,1,1,1,,,7.1,21.7,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0.3,3.1,0,0,0,0,0,13.5,0,0,0,0,6.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1995,1,45.7,248.9,13,21,1,1,1,,,14.8,11.8,8.1,28,10.2,4.9,7.3,8.5,3,25.9,2,20.7,45.7,0,14.6,5.4,3.1,2.8,3.3,6.5,0,0,0,0,0,0,20.9,1.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1995,1,38.5,216.2,5,18,1,1,1,,,5.8,15.1,0,2,38.5,11.6,0,0,8,0,6.5,0,18.6,9.8,0,0.5,25.2,3.1,0,0,0,0,2.4,36.5,7.2,4.1,16.5,4.8,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1995,1,39.9,117.1,30,9,1,1,1,,,0,0,15.3,13.5,0,0,0,0,2.5,0,0,1.2,0,0,0,0,0,0,0.4,0,0,0,5.5,30.6,0,0,0,0,8.2,39.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1995,1,35.3,101.9,20,7,1,1,1,,,0,0,0,0,0,0,0,0,14.2,0,21.3,5.3,0,0,0,0,0,22,0,35.3,2.5,0,0,0,0,0,1.3,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1995,1,6.1,15.3,17,5,1,1,1,,,0,0,0,0,0,0.6,5.7,0,0,1.4,0,0,0,0,0,0,6.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1995,1,44.3,156.1,25,9,1,1,1,,,0,0,0,0,0,0,0,22.5,0,13,32.5,0,0,0,0,0,9.7,3.9,0,0,0,0,0,13.1,44.3,3.1,0,0,14,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1995,1,37,107.7,8,4,1,1,1,,,0,0,0,32.7,0,0,15.4,37,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1995,1,34.2,41.5,4,4,1,1,1,,,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1995,1,93.2,261.1,27,11,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,2.3,28.1,0,1.9,17.8,44.4,33.5,17.2,93.2,21.2,0.9,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/4/1991,1,30.2,137.3,2,8,1,1,1,,,0,30.2,0,0,0,0,26.1,0,0,0,10,26.6,0,0,0,0,0,20,13,0,0,0,0,0,7.2,4.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1991,1,11.3,34.3,14,4,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,10,11.3,0,0,0,0,0,0,0,6.7,0,0,0,0,6.3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1991,1,90.7,257.6,7,9,1,1,1,,,0,0,0,0,0,49.1,90.7,0,0,0,0,0,0,0,0,0,0,10,0,50,16.6,15.3,6.7,0,0,0,0,10,9.2,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1991,1,100,167.7,15,6,1,1,1,,,0,0,0,0,0,0,0,0,0,20,4.9,0,0,0,100,5.8,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1991,1,33.9,90.8,8,10,1,1,1,,,10,1.1,0,0,3.3,7,10,33.9,0,0,20,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1991,1,29.7,83.7,28,6,1,1,1,,,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,15,0,0,0,0,0,21.2,0,0,29.7,0,7.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1991,1,49,205.7,1,14,1,1,1,,,49,0,0.8,0,0,34.7,3.7,0,7.6,24.2,0,0,0,0,0,0,20.6,0,0,0,0,0,0,4,18,2,0,29.7,0.2,10.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1991,1,62.8,160.9,1,9,1,1,1,,,62.8,1,5.9,0,0,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,2.4,0,26.8,5.4,0,0,7.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1991,1,64.9,224.9,10,13,1,1,1,,,0,0,0,0,0,0,6.9,7.1,0,64.9,0,0,2.5,0,5,23,13.8,0,0,0,13.1,0,11.6,7.2,7.8,7.9,54.1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/10/1992,1,50.9,124.5,29,11,1,1,1,,,0,3.7,0.3,0,0,0,0,0,0,0,0,13.5,11.9,0,0,0,19.6,6.4,5.3,0,1.9,0,0,0,0,0,9.5,1.5,50.9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1992,1,58.7,181.9,14,10,1,1,1,,,14,0,0,22.8,0,0,0,0,0,0,2.3,0,4,58.7,0,2.7,0,0,0,0,0,16,2.3,0,52.8,0,0,0,0,6.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1992,1,51,173.1,1,8,1,1,1,,,51,0,0,0,23.3,0,0,1.7,21,0,24.1,0,0,0,0,0,13.5,5.5,0,0,0,0,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1993,1,76.6,310.1,27,20,1,1,1,,,1.5,0.7,0,6.3,6.1,2.7,0,0,2.3,29,5,0,4.7,50,7.7,14.1,23.5,11.3,0,7.8,19.9,0,0,0,0,13.3,76.6,2.1,25.5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1993,1,21.9,118.5,24,14,1,1,1,,,0,0,10.5,0,0,0.9,11,6,0,0,0,0,0,10.5,16.8,1.9,9.6,2.4,4.2,0,9.5,4.4,8.9,21.9,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1993,1,25.7,108.9,3,15,1,1,1,,,0,0,25.7,22.2,0,3.8,3.9,0,2.9,6,1.2,0,0,0,0,0,0,3.2,3.4,0,0,2.7,10.3,4.5,1.1,0,0,0,0,12.9,5.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1993,1,42.1,121.1,1,11,1,1,1,,,42.1,8.1,11.9,0,0,5.7,0,0,20.7,0,0,0,0,0,0,0,7.6,1.2,0,0,0,6.6,2.9,3.2,0,0,0,0,11.1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1993,1,80.7,280.5,14,9,1,1,1,,,0,0,0,0,57.3,23,0,0,0,0,0,7.4,74.5,80.7,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,10.4,5.9,18.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1993,1,43,105,5,7,1,1,1,,,0,0,0,5.3,43,0,0,8.3,0,0,0,0,0,0,0,0,11.5,22.5,0,0,0,0,0,5.4,9,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/4/1994,1,31.5,128.6,25,9,1,1,1,,,12.6,0,0,0,0,0,24.9,0,0,0,0,0,0,10.5,0,0,0,2,0,0,0.4,22.1,2.6,0,31.5,22,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1994,1,66.8,206.3,12,8,1,1,1,,,0,0,0,0,0,0,0,0,0,2.1,37.1,66.8,0.4,0,0,0,0,0,0,0,0,0,0,29.1,6.4,36.4,28,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1994,1,61.5,200.8,20,7,1,1,1,,,12.1,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,61.5,53,0,0,7.5,29.7,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1994,1,54.2,235.1,5,9,1,1,1,,,0,38.8,2.3,21.3,54.2,0,7.3,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,53.2,9.6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1994,1,12.4,17.5,3,2,1,1,1,,,0,0,12.4,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1994,1,35.9,124.5,15,7,1,1,1,,,0,0,0,0,0,0,2.1,20.6,0,0,0,0,0,30.3,35.9,0,0,0,0,0,0,0,0,0,0,1.6,26,0,0,8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1994,1,30,162.6,22,15,1,1,1,,,2.5,4.4,4.1,18.2,0,0,0,0,0,0,0,0,0,19.2,0,1.7,1.2,6,19.5,5.3,21.7,30,23.3,0,0,0,1.2,0,0,0,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1994,1,33.7,209.8,7,11,1,1,1,,,16.5,19.1,0,22,0,17.4,33.7,12.8,11.5,0,0,0,0,0,0,0,22.9,23.3,0,0,0,0,0,0,0,0,0,11.3,19.3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1994,1,87.1,294.8,30,13,1,1,1,,,0,0,0,0,2.7,5.9,0,0,0,0,0,0,20.3,23.3,34,2.6,16.7,0.7,0,0,0,0,0,0,0,0,2.6,4.7,47.9,87.1,46.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/10/1995,1,38.4,172.2,5,9,1,1,1,,,0,6.9,0,0,38.4,21.7,0,0,0,0,0,0,26.7,35.1,0,0,1.8,0.9,0,0,0,0,0,0,0,0,4.1,36.6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1995,1,23.1,71.5,25,8,1,1,1,,,0,0,0,0,0,0,0,0,0,3.8,0,7.8,0,16,3.4,0,0,0,0,0,0,0,0,1.3,23.1,8.6,7.5,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1995,1,42.9,148.5,23,14,1,1,1,,,0,0,8.9,20.9,0,0,0.7,1.9,0,0,0,29,6.8,0,0,0,0,0,0,0,0.4,0.5,42.9,0.6,0,0.7,13.4,19,2.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1996,1,41.3,187.9,14,9,1,1,1,,,0,0,0.6,0,0,33.3,0,0,31,0,0,0,0,41.3,6.3,21.6,13.3,16,0,0,0,24.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1996,1,38.9,263.3,20,17,1,1,1,,,11.8,0,0,2.4,8.4,37.3,0,0,26.3,5.5,30.4,18.1,0,0,0,2.4,0,31.4,6.5,38.9,0,0,14,14.8,2.4,0,0,3.1,9.6,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,..
2651028,1,1/3/1996,1,97.3,269.6,27,14,1,1,1,,,1.2,0,24.7,0,5.5,0,6.5,0,1.7,0,0,0,0,0,4.9,0,23.2,0,1.9,0,0,16.2,0,20,0,0,97.3,32.9,0,30.6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1996,1,11.7,28.8,10,7,1,1,1,,,1.7,0,0,0,0,0,0,0,9.6,11.7,0,0,0,0,0,1.7,2.6,0,0,0,0,0,0,0,0,0,1,0.5,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1996,1,10.6,26.3,21,6,1,1,1,,,0,6.9,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,1.7,0,0,0,0,1.6,3.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1996,1,82.5,227.1,18,10,1,1,1,,,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,72.2,82.5,54.8,0.7,0,0,1.6,0,4.1,2.9,4.6,0,1.1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/4/1997,1,22.1,60.1,20,6,1,1,1,,,0,3.3,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,7.8,11.4,0,22.1,0,0,0,0,9.9,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1997,1,93.2,174.7,22,6,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,26.2,93.2,0,0,6.2,0,3.7,26.7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1997,1,107.3,272.5,20,6,1,1,1,,,0,0,0,0,0,4.9,0,0,0,0,0,13.2,0,64.3,0,0,0,0,0,107.3,0,0,0,0,0,77.2,5.6,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
