EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status
2651020,1,1/12/86,1,45.9,103.9,14,10,1,1,0,175.980.004.882.813,1,0,0,0,2.3,0.7,0,1.8,0,4,0,0,0,0,45.9,0,0,0,6.2,30.2,1.8,0,0,5.6,0,0,0,0,5.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/87,1,22.8,143,20,13,1,1,1,,,0,18.1,0,0,0,0,0,0,0,0,6.3,8.1,5.8,5.1,0,5.7,7.7,0,1.9,22.8,0,0,20.3,11.8,18.6,0,0,0,0,0,10.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/87,1,38.8,203.8,15,16,1,1,1,,,36.7,13.3,5.3,0,10.5,1.8,0,20.2,2.3,0,0,0,0,12.1,38.8,15.7,0,14.8,0,6.6,19.8,0,2.5,1.1,0,0,0,2.3,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/87,1,34.8,51.3,26,3,1,1,1,,,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,34.8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/87,1,67.5,173.7,14,11,1,1,1,,,0,27.7,1.2,0,0,0,0,0,0,28.7,0.8,21.7,10.9,67.5,0.4,0,0,0,0,0,9.1,0,0,5.3,0,0,0,0,0.4,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/87,1,62.5,380.3,19,16,1,1,1,,,5.4,0,0,0,1.9,8.6,44.7,58.3,5.6,0,0,7.3,1.1,44.7,41.8,0,0,12.8,62.5,50.1,35,0,0,0,0,0,0,0.3,0,0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/87,1,79.5,178.7,13,7,1,1,1,,,0,0,9,0,0,4.5,0,0,0,0,0,0,79.5,48.4,20.8,3.7,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/87,1,71.2,128.8,8,7,1,1,1,,,0,0,0,5.9,0,0,26.5,71.2,0,0,0,0,0,0,0,0,0,0,8.4,1.6,0,0,0,0,0,0,0,0,0,15,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/87,1,48.2,86.8,17,8,1,1,1,,,0,0,0,0,2,22.4,0.5,1,0,0,0,0,0,0,0,0,48.2,0,3.1,3.6,0,0,0,0,0,0,0,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/87,1,28.7,89.2,16,10,1,1,1,,,0,0,8.1,0,1.6,0.5,0,0,0.5,0,2.5,0,0,0,0,28.7,0,0,0,0,0,0,13.8,13.3,0,0,0,12.6,0,7.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/87,1,46.1,146.4,1,12,1,1,1,,,46.1,1.7,0,0,1.4,0,0,0,0,0,0,0,19,27.9,5.2,1.5,0,1.1,34.3,1.1,0,0,0,0,3.6,3.5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/87,1,41.7,132.2,25,9,1,1,1,,,0,0,0,0,23.1,26.2,0,17.1,6.1,0,0,0,0,3.2,1.5,0,0,0,0,0,3.2,10.1,0,0,41.7,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/87,1,27.1,93.7,21,10,1,1,1,,,0,0,11.1,0,1.7,0,0,0,17.2,0,0,14.4,0,0,0,0,0,6.4,0,0.4,27.1,0,0,0,0,0,0,3.1,1.1,11.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/88,1,42.3,166.3,15,14,1,1,1,,,0,0,0,0,0,12.9,0,0,11.6,3.4,0,0,0,17.7,42.3,0,6.2,10.3,0,0,0,0.5,7.6,33.4,0,1.3,5.2,3.5,0,0,10.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/88,1,49.7,183,1,14,1,1,1,,,49.7,0.5,0.3,0,0,0,3.5,8.9,9,4.2,4.9,0,0,8.9,21.6,0,11.2,0,0,0,0,0,0.3,0,33.1,26.9,0,0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2651020,1,1/3/88,1,31.3,100.3,2,8,1,1,1,,,28,31.3,21.5,0,0,0,0,0,0,1.2,0,0,0,0,3.3,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,9.1,4.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/88,1,45.2,156,13,12,1,1,1,,,1.5,0,0,0,0,0,0,25.5,0,0,0,0,45.2,0,0,0,0,0,3,0,0,9.3,14.2,5,6.6,24.4,17.4,3.6,0.3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/88,1,62.7,378.7,23,14,1,1,1,,,0,56,56.9,27.7,3,0,3.5,34.4,1.3,0,0,0,51.7,0,0,0,30.5,0,0,0,11.3,14.6,62.7,18.5,0,0,0,0,0,6.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/88,1,58.8,128.4,20,9,1,1,1,,,0,0,0,14.1,0,0,0,0,2.5,0,0,0.1,9.7,19.2,0,0,0,0,4,58.8,0,0,0,19.7,0,0,0,0,0,0.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/88,1,2.5,3.8,7,2,1,1,1,,,0,0,0,0,0,0,2.5,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/88,1,16.9,24.2,18,4,1,1,1,,,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,3,0,16.9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/88,1,28.1,82,21,4,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0,0,0,25,7,0,0,28.1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/88,1,74.3,231.2,26,11,1,1,1,,,0,0,1.2,16.2,0,0,0,0,1,0,1.2,11.1,6,0,0,0,0,0,11.1,52.2,0,0,48.4,0,0,74.3,0,0,0,8.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/88,1,15.4,52.3,22,5,1,1,1,,,10.4,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,6.8,0,0,15.4,0,0,0,0,8.2,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/88,1,69,290.1,28,15,1,1,1,,,30.1,0,4.1,0,0,0,0,0,0,39.3,0,3.8,0,3.2,0,0,0,4.1,12.2,26,1.1,0,0,13.2,0,44.5,0,69,12.1,26.2,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/89,1,51.1,317.6,15,19,1,1,1,,,0,0,0,0,7.4,7.4,16.3,5.7,34.3,0,0,0,0,1,51.1,13.4,2.7,0,0,1.2,0,30.8,0,8.9,2.1,14.7,24.4,40.5,9.3,16.1,30.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/89,1,63,227.1,16,14,1,1,1,,,13.9,3.4,47.9,37.7,0,0,0,5.1,4.5,0,0,0,0,0.2,0,63,1,0,0,0,11.1,3.8,9.9,15.5,10.1,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/89,1,49.2,145,3,10,1,1,1,,,9.5,0,49.2,0,0,0,0,0,0,0.2,0,0,0,0,3.5,0,0,0,0,26.7,12.3,0,0,0,0,24.6,0.4,0,0,5.8,12.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/89,1,24.1,108.5,29,10,1,1,1,,,0.2,10.3,0,0,22.1,9.8,0,0,0,0,2.1,0,0,0,0.2,0,0,21.2,2.2,0,0,0,0,0,0,0,16.3,0,24.1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/89,1,69.7,122.5,4,9,1,1,1,,,8.3,4.8,1.7,69.7,19.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0.3,0,0,0,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/89,1,21,81.3,7,8,1,1,1,,,0,0,8.1,0,0,0,21,14.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.3,0,14.3,5.4,0,0,17.2,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/89,1,67.2,241,30,11,1,1,1,,,0,26,23,0.3,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,36.7,12.5,52.3,0.2,67.2,6.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/89,1,36.8,109.4,23,8,1,1,1,,,0,0,0,0,9.3,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,13.3,4.8,36.8,0,16.1,0,25.4,0,0,0,1.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/89,1,71.8,348.8,12,13,1,1,1,,,21,0,0,0,0,0,15.5,31.8,32.1,15.7,2,71.8,59.4,9,5,0,0,0,0,0,0,0,0,65.8,18.5,0,1.2,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/89,1,56.5,163.9,26,10,1,1,1,,,0,0,0,21.9,0,0,0,1.6,0,0,30.7,18.8,0.2,0,0,0,8,0,0,0,0,0,0.2,0,0,56.5,25.8,0,0,0,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/89,1,34.1,104.4,28,7,1,1,1,,,0,0,6.9,0,0,0,0,0,0,3.5,0,27.8,0,0,0,0,0,0,0,0,9.9,0,0,10,12.2,0,0,34.1,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/89,1,30.4,67.4,25,9,1,1,1,,,0,0,0,0,0,0,0,0,0,5.8,1,0,0,5.9,0,0,0,2.5,0,0,0,0,0,3.4,30.4,0,7.2,4.5,6.7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/90,1,31.9,234.1,2,21,1,1,1,,,1.3,31.9,10.1,0,0,0.8,0,1.1,14.8,11.6,7.7,0.6,0.6,20.7,1.7,0,19.8,23.8,0.5,3.4,9.5,31.1,20.4,0,20.7,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/90,1,14.8,66.7,11,9,1,1,1,,,2.6,0,0,0,0,0,0,0,0,2.3,14.8,8.4,5,12.8,0,0,0,0,0,0,0,9.9,7.3,0,0,3.6,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/90,1,44.2,200.3,29,17,1,1,1,,,0,0,0,7.5,0,5.9,0,1.8,0,0,0,16.2,3.5,35.1,24.4,0,3.6,0.9,0,0,0.2,10.6,12.4,8.6,2.8,0,22.2,0,44.2,0.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/90,1,83.5,236.4,28,16,1,1,1,,,8.9,0,4.8,0,0.9,0,0.4,40.1,16,0,0,0,1.6,12.4,0,2.5,6.6,0,0,0.1,0.2,3.4,0,0,0,0,0,83.5,53.8,1.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/90,1,53.4,200.6,31,9,1,1,1,,,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,1.7,2.5,33.6,7.8,0.2,0,0,0,0,0,0,0,0,0,43.4,38.6,53.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/90,1,61.5,226.7,3,13,1,1,1,,,16.8,31.3,61.5,0.5,3.6,34.7,0,0,3.2,0,0,0,0,27,28.7,0,0,0,0,0,14.6,0,0,0,2.2,0,0,0,2.4,0.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/90,1,47.6,190.5,17,17,1,1,1,,,0,0.2,0.3,4.8,4.4,0,0.4,0,0,0.7,0,0,0,0,0,20.7,47.6,23.3,8.1,36.4,21.3,0,0.4,8.3,0.7,0,2.4,10.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/90,1,96.8,257.3,19,9,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,12.1,0.2,96.8,30.2,0.2,0,0,0,0.1,7.7,81.5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/90,1,41.8,221.3,7,13,1,1,1,,,20.9,0.7,0,0.3,14.4,0,41.8,2.4,0,0,0,29.5,25,0,0,0,0,0,0,0,29.8,17.5,3.4,0,0,0,0,0,27.5,8.1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/90,1,40.5,221.3,7,15,1,1,1,,,0,12.3,0,0,0,4.9,40.5,0,20.1,11.2,0,0,29.5,14.6,38.4,0.3,3.5,28.5,2.1,1.1,0,0,0,0,2.6,0,0,0,0,0,11.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/90,1,36,155.1,1,18,1,1,1,,,36,0.3,22.5,4,12.8,1.8,0.2,0.4,34.3,0.3,0,4.4,0,0,0,3.5,11.8,0,0,0,14,8.2,0,0,0,0,0.2,0.3,0.1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/90,1,69.3,165.9,13,11,1,1,1,,,0,0,16.5,0,0,3.1,8.2,0,0,0,0.3,0.2,69.3,33.3,0,0,0.2,0,0,0,0,0,0,0,2.3,0.2,0,0,32.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/91,1,61.3,195.6,26,11,1,1,1,,,0,0,18,0.2,0,0,0,0,0,9,0.2,2.3,0,0,0,0,0,0,0,0,0,0,41.4,0,9.9,61.3,4.4,0,0,44,4.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/91,1,12.5,28.6,5,6,1,1,1,,,0,0,0,0,12.5,2.8,1.4,0,0,3.1,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/91,1,55.5,144.6,31,15,1,1,1,,,22,18.8,0,2,0.8,2.3,0,0,4.1,0,5.1,0.2,14.4,0.1,3.2,0,0,0,13.6,0,0,2.3,0,0,0,0,0,0.2,0,0,55.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/91,1,68.5,262.1,13,13,1,1,1,,,16.7,0,0,0,0,0,0,8.7,0.4,0,0,49.5,68.5,2.1,0,0.2,9.7,0.2,53.5,0,0,0,0,44.6,1.8,6.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/91,1,14.9,39.3,15,14,1,1,1,,,0,0.2,0,0.1,0,0,0.1,1.3,0.2,0.1,0.3,0,0,14.8,14.9,0,0,0,0,0,0,2.5,4.2,0,0,0.2,0,0.3,0,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/91,1,77.5,245.3,6,14,1,1,1,,,0.1,0,0,0,0,77.5,14.8,1.7,0,0,0,0,0,0,0.2,0,0,0,10.1,6.1,58.5,0.2,55.9,0.1,0,0.3,0,16.8,3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/91,1,21.4,47.3,23,8,1,1,1,,,0,0.1,0,0,0.1,0,0,0,0,0,19.3,0,0,0,0,0,5.8,0.2,0,0,0,0,21.4,0,0,0.2,0,0.2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/91,1,19.5,92.9,10,16,1,1,1,,,13,0,0,0.2,0,10.3,0.2,4.1,16.2,19.5,17.1,8.2,1.6,0.4,0.1,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/91,1,24.7,53.3,28,8,1,1,1,,,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2.2,0,20.3,0.2,0,24.7,0,0.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/91,1,29.5,150.2,6,13,1,1,1,,,12.6,0,2.8,0.1,0,29.5,9.4,0,17.5,27.9,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,15,0,2,20.4,1.3,8.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/91,1,55.6,145.1,1,14,1,1,1,,,55.6,4.7,5.9,0.1,0,0,0.1,0,0,0.1,0,0,0,19.1,19.3,3,0,0,0,0,0,0,0,0.7,0,11.7,19.6,0.2,0,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/91,1,85.3,238.1,10,14,1,1,1,,,0,0,0,0,0,0,8.7,38.3,0.1,85.3,0.2,2.1,0,0,6.8,6.2,0,0,0,0,0,3.2,23.4,22.4,20.2,2.2,19,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/92,1,35.2,88.2,9,12,1,1,1,,,1.4,0,5.1,3.9,0,0,0,0,35.2,0,0.1,11.8,0.2,0,0,0,0,0,0,0,5.4,6.2,2.6,0,0,14.2,0,0,0,2.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/92,1,34.2,145,27,19,1,1,1,,,16.2,20.6,4.2,0,4.2,0,0,0,0,5.3,4.3,1.3,0,0,6,5.2,9.4,1.5,6.1,0.1,0,0,6.3,18.5,0.8,0.1,34.2,0.7,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2651020,1,1/3/92,1,36.6,140.1,23,19,1,1,1,,,0,0.2,1.4,0,9.7,0.2,0,5.3,0,19.4,0,4.3,0,1,0,16,5.3,0,4.2,0,0,0,36.6,17.9,5.2,8.9,0.2,0.2,3.8,0.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/92,1,64.6,129.4,13,11,1,1,1,,,0.2,0,0,0,0,0,17.7,0,0,0.2,0,0,64.6,0.2,0,0,0,0,0,12.7,0,0,0,5.1,0,16.4,0.1,0,5.6,6.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/92,1,145.7,610.1,29,16,1,1,1,,,20,3,1.7,0.7,1.3,0,0,0.1,0,0,0,0,35.7,0,0,0,0,79.3,0,0,0,14.2,65,0,0,0.7,58.4,141.5,145.7,23.5,19.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/92,1,83.1,234.2,30,15,1,1,1,,,0,0.3,0,3.5,0.5,3.6,1.4,0.2,23.2,12.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,30.7,7.3,0,0,4.9,62.8,83.1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/92,1,39.2,119.5,6,14,1,1,1,,,3.1,8.8,0,0,0,39.2,0,0.1,0,0,0,0,0,0,4.5,17.5,2.4,7.1,7.9,0,0,8,2.4,0,0,0,0.2,17.2,0,1.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/92,1,26.5,153.8,31,15,1,1,1,,,9.7,7.1,0,0.2,0,0,0,0,16.1,11.5,7.5,17.9,0.3,0,0,0,0,23.8,0.4,0,0.2,0,25.8,0,0,0,0,1.4,5.4,0,26.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/92,1,49.9,147.9,25,16,1,1,1,,,0,2.3,5.9,3,12,0,0,0,0,0,14.3,6.3,2.1,0.2,9.5,1.1,0.1,28.5,8.9,0,0,0,2.8,1,49.9,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/92,1,33.3,164.2,29,13,1,1,1,,,0,5.9,0,0,0,0.7,0.5,0.8,4.6,0,0,22.9,22.3,0,0,0,23.4,23.4,0.5,0,18.3,0,0,0,0,0,7.6,0,33.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/92,1,68,194.1,25,13,1,1,1,,,24.6,0,5.5,41.2,0,0,0.2,0,0,0,3.3,0,3.5,11.5,0,4.5,0,0,0,0,0,10.6,11.3,0,68,3.6,0,0,0,6.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/92,1,27.8,75.9,1,9,1,1,1,,,27.8,0,0,0.9,0,0,0,0.6,0,0,21.6,0,0,0,0,0,7.6,7.2,0,0,0,0,0.3,0,8.3,0,0,1.6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/93,1,51.2,188.8,10,21,1,1,1,,,1.2,0.2,0,16.8,2.3,0.9,0,3.1,3.7,51.2,7.3,0,0.1,1.6,7.9,1.7,6.5,2.6,0,15.3,11.6,0,0,0,0,0,51.2,0,2.3,0.2,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/93,1,50.3,166,17,15,1,1,1,,,7.5,0.1,7.3,0,7.8,0,0,12.8,0,1.5,0,0,0,0,31,0,50.3,11.5,0.2,6.3,0,5.4,6.8,8.4,0,0,0,9.1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
