EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status..................................,
2651004,2,1/9/1985,1,24.6,82.8,1,7,1,1,0,1058.599976,1,24.6,0,12.2,9.4,0,0,0,0,0,0,0,0,0,2.6,0,5.8,0,0,0,16.8,0,0,0,0,0,0,0,0,0,11.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651004,2,1/10/1985,1,62.8,123.4,29,5,1,1,0,1058.599976,1,0,0,0,0,0,0,0,15.2,0,5.6,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,18.4,0,0,0,62.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/11/1985,1,37,84.5,4,6,1,1,0,1058.599976,1,0,15,5.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,18,0,0,0,0,5.2,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651004,2,1/12/1985,1,20.8,47.1,24,5,1,1,0,1058.599976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,18.6,1.8,0,0,20.8,0,0.1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/1/1986,1,48.6,174.1,22,13,1,1,0,1560.900024,1,30.8,8.2,0,0,1.8,0,0,0,0,0,0,7.2,2.6,0,0,0,0,1.8,18.2,14.7,3.8,48.6,0,0,0,0,0,0,14.2,15.6,6.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/2/1986,1,44.2,225.8,10,15,1,1,0,1560.900024,1,5.2,18.6,0,0,0,3.8,0,27.2,6.2,44.2,2.8,22.2,0,0,0,8.4,10.6,0,0,0,0,0,4,17.4,13.6,0,16.4,25.2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651004,2,1/3/1986,1,21.8,78.3,19,10,1,1,0,1560.900024,1,0,6.2,0,0,0,1.4,0,0,0,0,13.6,4.1,0,4.6,4.4,2.2,13.6,6.4,21.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/4/1986,1,26.2,135.3,7,14,1,1,0,1560.900024,1,0,0,11.4,15.8,2.2,6.8,26.2,10.2,10.4,1.4,0,1.2,4.2,0.9,12.8,0,0,0,0,0,21.6,10.2,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651004,2,1/5/1986,1,70,210.6,30,11,1,1,0,1560.900024,1,0,0,0,0,2.2,0,0,0,0,19.2,0,23.2,4.2,0,0,0,0,41.2,0,0,11.2,0,0,0,13.8,0,0,1.2,1.2,70,23.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/6/1986,1,19.8,30.2,25,3,1,1,0,1560.900024,1,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
